file,uniq_changes,developers,age
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerServices.java,55,18,2800335.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseMetaHandler.java,12,5,25477120.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSVisitor.java,9,9,7596158.0
hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRegionServerObserver.java,8,7,37699460.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequest.java,37,13,14162233.0
hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WAL.java,10,6,4378517.0
hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,14,8,46894509.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitLogWorker.java,53,11,57197637.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/TableAuthManager.java,35,16,11500708.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterRpcServices.java,81,28,4045055.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Region.java,21,9,1294287.0
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java,36,17,3510629.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterImpl.java,11,7,4810073.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/LruCachedBlock.java,3,3,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/HBaseInterClusterReplicationEndpoint.java,19,10,6386957.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ExpressionExpander.java,2,2,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,374,26,4633628.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/TableMapReduceUtil.java,89,24,2667893.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SecureBulkLoadManager.java,4,2,4755.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/MetricsStochasticBalancer.java,1,1,36024095.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/lock/ZKInterProcessLockBase.java,15,9,12262170.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/DefinedSetFilterScanLabelGenerator.java,2,1,52748456.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionSizeCalculator.java,11,7,29124185.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicyFactory.java,2,2,11252213.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/NamespaceTableCfWALEntryFilter.java,1,1,603571.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/OffPeakHours.java,5,3,62453595.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/WALSplitterHandler.java,1,1,67651177.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/TableIntegrityErrorHandlerImpl.java,3,2,132835284.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicy.java,1,1,56209055.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/RegionServerProcedureManager.java,5,3,23361551.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MobStoreScanner.java,5,3,25994727.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/HLogInputFormat.java,11,7,27975547.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterStatusServlet.java,21,8,57373587.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/lock/ZKInterProcessReadLock.java,3,2,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileCleaner.java,8,5,2389852.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,2,2,37699460.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/NonLeafExpressionNode.java,3,2,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/MasterProcedureEnv.java,6,1,614216.0
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaState.java,5,3,21504296.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/JVMClusterUtil.java,38,8,4897162.0
hbase-server/src/main/java/org/apache/hadoop/hbase/conf/ConfigurationManager.java,3,3,31003018.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Procedure.java,17,7,30829771.0
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcScheduler.java,12,7,15893792.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/RegionReplicaReplicationEndpoint.java,23,9,1914835.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheStats.java,18,8,471156.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/NonLazyKeyValueScanner.java,12,6,27293577.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreChunkPool.java,11,7,2208886.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableMapReduceUtil.java,13,3,5724347.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterFileSystem.java,121,22,4755.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java,109,29,3169657.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/TruncateTableProcedure.java,14,6,863361.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/AbstractMemStore.java,14,8,908027.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/flush/RegionServerFlushTableProcedureManager.java,9,7,23361551.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileLinkCleaner.java,10,8,21504296.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Export.java,29,8,10574342.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,16,9,1571783.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StripeStoreFileManager.java,16,8,13752513.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/ClusterStatusChore.java,4,4,52066847.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/MetricsBalancer.java,2,2,36024072.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java,40,16,1896953.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterUtil.java,7,5,3069098.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DisableTableProcedure.java,13,5,863361.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/SnapshotManager.java,50,18,2389852.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityLabelServiceManager.java,2,2,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/NonReversedNonLazyKeyValueScanner.java,4,4,44558368.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ServerNonceManager.java,10,6,4315614.0
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,11,5,2577980.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/CompressionTest.java,39,10,10471092.0
hbase-server/src/main/java/org/apache/hadoop/hbase/http/FilterInitializer.java,1,1,72135118.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/BaseLoadBalancer.java,60,14,1265545.0
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServer.java,145,34,55385.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/LoadBalancerTracker.java,6,5,35732344.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationEndpoint.java,8,7,6386957.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SequenceIdAccounting.java,3,3,5213334.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mob/CachedMobFile.java,1,1,64820752.0
hbase-server/src/main/java/org/apache/hadoop/hbase/SplitLogTask.java,8,6,35732344.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/StochasticLoadBalancer.java,61,18,10826653.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitTransactionImpl.java,7,6,7410602.0
hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignException.java,6,3,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/ClusterSchemaServiceImpl.java,3,1,22621906.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/TimeRangeTracker.java,15,6,6628152.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterWrapperImpl.java,6,6,22490037.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SyncFuture.java,8,6,13093787.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/RecoveringRegionWatcher.java,4,4,48713884.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionPolicy.java,15,8,14588894.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/RegionServerProcedureManagerHost.java,7,5,23361551.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MultiVersionConcurrencyControl.java,19,3,16261386.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/RawScanQueryMatcher.java,1,1,4761409.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/ReplicationChecker.java,4,4,9141035.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/JvmVersion.java,8,3,63121195.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ExplicitColumnTracker.java,1,1,4761409.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsTableWrapperAggregateImpl.java,2,1,13384427.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/AbstractProtobufLogWriter.java,2,1,15391472.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/master/ReplicationLogCleaner.java,31,13,8076008.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/LogCleaner.java,7,6,11720660.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/VersionedSegmentsList.java,2,2,2644312.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HFileArchiveUtil.java,15,7,37876829.0
hbase-server/src/main/java/org/apache/hadoop/hbase/backup/example/ZKTableArchiveClient.java,4,4,57723113.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/MasterSnapshotVerifier.java,33,12,12120648.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java,47,16,95323.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityScanDeleteTracker.java,7,5,4761409.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/throttle/NoLimitThroughputController.java,1,1,20624213.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/BaseWALEntryFilter.java,1,1,48713884.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/CompactionScanQueryMatcher.java,1,1,4761409.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/TableSplit.java,22,10,17567845.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,49,14,7410602.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/TableStateManager.java,12,6,4045055.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessControlFilter.java,16,9,38218909.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionConfiguration.java,25,13,13515219.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowColBloomContext.java,1,1,3677732.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/LoadBalancerFactory.java,5,4,47445957.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/PrefetchExecutor.java,2,1,73768557.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/AnnotationReadingPriorityFunction.java,21,14,17779991.0
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaUtil.java,6,4,29184683.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ModifyNamespaceProcedure.java,11,4,863361.0
