file,uniq_changes,developers,age
buildtools/src/main/java/org/apache/pulsar/tests/AnnotationListener.java,2,1,5031651.0
buildtools/src/main/java/org/apache/pulsar/tests/PulsarTestListener.java,1,1,5031651.0
buildtools/src/main/java/org/apache/pulsar/tests/RetryAnalyzer.java,2,2,650584.0
buildtools/src/main/java/org/apache/pulsar/tests/ThreadDumpUtil.java,1,1,5031651.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/AsyncCallbacks.java,6,4,3695370.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/Entry.java,5,4,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/LedgerOffloader.java,2,1,2494921.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedCursor.java,10,5,1944659.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedger.java,9,6,3695370.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerConfig.java,14,4,247815.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerException.java,8,4,4191358.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerFactory.java,4,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerFactoryConfig.java,5,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerFactoryMXBean.java,3,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerInfo.java,5,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/ManagedLedgerMXBean.java,4,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/Position.java,2,2,28967340.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryCache.java,5,4,3757844.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryCacheDefaultEvictionPolicy.java,5,4,4099095.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryCacheEvictionPolicy.java,3,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryCacheImpl.java,11,5,3757844.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryCacheManager.java,9,5,3757844.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/EntryImpl.java,9,5,3757844.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedCursorContainer.java,5,4,4099095.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedCursorImpl.java,46,8,1944659.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerFactoryImpl.java,11,3,4191358.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerFactoryMBeanImpl.java,4,4,3933290.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerImpl.java,38,9,1856224.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerMBeanImpl.java,4,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerOfflineBacklog.java,8,4,3757844.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/MetaStore.java,5,3,4191358.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/MetaStoreImplZookeeper.java,11,3,4191358.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/NonDurableCursorImpl.java,7,3,4099095.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/NullLedgerOffloader.java,2,1,2494921.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/OpAddEntry.java,11,6,4345123.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/OpFindNewest.java,4,4,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/OpReadEntry.java,10,4,2718461.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/PositionImpl.java,7,4,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/package-info.java,1,1,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/package-info.java,1,1,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/proto/PendingBookieOpsStats.java,2,1,15136800.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/proto/package-info.java,1,1,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/CallbackMutex.java,3,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/Futures.java,4,4,2265989.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/RangeCache.java,5,4,4099095.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/Rate.java,4,4,3933290.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/SafeRun.java,3,3,8656274.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/StatsBuckets.java,4,2,14630101.0
managed-ledger/src/main/java/org/apache/bookkeeper/mledger/util/package-info.java,1,1,8656274.0
managed-ledger/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,4,3,7352664.0
managed-ledger/src/test/java/org/apache/bookkeeper/mledger/SimpleBookKeeperTest.java,3,3,8656274.0
managed-ledger/src/test/java/org/apache/bookkeeper/mledger/impl/EntryCacheManagerTest.java,5,4,4345123.0
managed-ledger/src/test/java/org/apache/bookkeeper/mledger/impl/EntryCacheTest.java,5,5,3757844.0
managed-ledger/src/test/java/org/apache/bookkeeper/mledger/impl/ManagedCursorConcurrencyTest.java,4,3,8656274.0
