file,uniq_changes,developers,age
pulsar-common/src/main/java/org/apache/pulsar/common/policies/impl/MinAvailablePolicy.java,4,4,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/GrowableArrayBlockingQueue.java,3,2,44653890.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/metrics/AuthenticationMetrics.java,1,1,204400.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/web/DiscoveryServiceServlet.java,6,4,12809005.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/impl/NamespaceIsolationPolicies.java,3,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/TopicStats.java,13,8,3498061.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecNone.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentBitSet.java,4,4,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/NamespaceOwnershipStatus.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecProvider.java,8,4,1934360.0
pulsar-common/src/main/java-templates/org/apache/pulsar/PulsarVersion.java,3,3,5460614.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZkIsolatedBookieEnsemblePlacementPolicy.java,16,8,2504250.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/RelativeTimeUtil.java,3,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/RetentionPolicies.java,3,3,8154033.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/web/plugin/servlet/AdditionalServletDefinition.java,1,1,1298949.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZookeeperClientFactoryImpl.java,3,2,38784503.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationProvider.java,3,2,55629191.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/web/plugin/servlet/AdditionalServletUtils.java,1,1,1298949.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/AutoFailoverPolicy.java,3,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/FileModifiedTimeUpdater.java,3,3,3073235.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecZstd.java,6,4,3168504.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/DiscoveryService.java,15,9,10391179.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/AirliftUtils.java,1,1,3168504.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationProviderToken.java,11,8,204400.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/TopicType.java,1,1,26622128.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecLZ4.java,8,5,3168504.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/web/ZookeeperCacheLoader.java,9,5,12296991.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/Codec.java,2,2,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/Deserializers.java,1,1,113585942.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/LocalZooKeeperConnectionService.java,4,3,5120563.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/impl/AutoFailoverPolicyFactory.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/protocol/Commands.java,98,16,294330.0
pulsar-common/src/main/java/org/apache/pulsar/common/protocol/CommandUtils.java,5,3,1934360.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecSnappy.java,5,5,3168504.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/SchemaCompatibilityStrategy.java,1,1,38947753.0
pulsar-common/src/main/java/org/apache/pulsar/common/lookup/data/LookupData.java,3,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/OffloadPolicies.java,13,8,20.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/LoadReportDeserializer.java,2,2,44653890.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZooKeeperSessionWatcher.java,4,3,5120563.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/netty/ChannelFutures.java,2,2,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/LocalBrokerData.java,14,8,4851035.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentOpenHashMap.java,5,4,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentSortedLongPairSet.java,4,4,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/JSONWritable.java,3,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/RateLimiter.java,8,7,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/TenantInfo.java,6,4,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZkBookieRackAffinityMapping.java,14,7,1214934.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/ServiceChannelInitializer.java,4,4,22904432.0
pulsar-broker-common/src/main/java/org/apache/pulsar/common/configuration/PulsarConfigurationLoader.java,7,6,10391179.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/validator/MultipleListenerValidator.java,2,2,15903867.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/ConsumerStats.java,11,9,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/stats/CacheMetricsCollector.java,1,1,39874971.0
pulsar-common/src/main/java/org/apache/pulsar/common/intercept/AppendIndexMetadataInterceptor.java,3,2,1934360.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/LongPairRangeSet.java,5,5,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/BrokerStatus.java,3,3,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/SubscriptionStats.java,18,9,1924732.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/ResourceQuota.java,4,4,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/GlobalZooKeeperCache.java,10,4,5120563.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/BrokerDiscoveryProvider.java,4,3,25030082.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/server/ServiceConfig.java,14,7,22904432.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/ServerConnection.java,10,6,123777.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/utils/AuthTokenUtils.java,4,4,26228055.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/BacklogQuota.java,3,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentLongPairSet.java,6,5,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/AuthPolicies.java,5,4,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/NamespaceIsolationData.java,6,6,3120810.0
pulsar-common/src/main/java/org/apache/pulsar/common/naming/NamespaceName.java,11,8,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/ResourceUsage.java,3,3,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/BitSetRecyclable.java,2,2,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/allocator/PulsarByteBufAllocator.java,3,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/protocol/ByteBufPair.java,7,3,5106356.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/web/plugin/servlet/AdditionalServletWithClassLoader.java,1,1,1298949.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentBitSetRecyclable.java,3,3,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/LoadReport.java,8,4,43439999.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/PublisherStats.java,9,7,4782968.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/server/DiscoveryServiceStarter.java,4,4,63218616.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentOpenLongPairRangeSet.java,5,5,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/GrowablePriorityLongPairQueue.java,5,5,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/SchemaAutoUpdateCompatibilityStrategy.java,4,4,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/ClassLoaderUtils.java,2,2,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/compression/CompressionCodecZLib.java,6,3,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZookeeperBkClientFactoryImpl.java,5,3,28818516.0
pulsar-common/src/main/java/org/apache/pulsar/common/protocol/Markers.java,12,7,866202.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/AutoTopicCreationOverride.java,2,2,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/naming/Metadata.java,2,2,44653890.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/LocalBookkeeperEnsemble.java,34,7,0.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationDataSource.java,4,3,21984990.0
pulsar-common/src/main/java/org/apache/pulsar/common/protocol/PulsarDecoder.java,22,8,1934360.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/FieldParser.java,12,6,5106356.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZooKeeperDataCache.java,8,5,26614328.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZooKeeperCache.java,21,11,5120563.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationDataCommand.java,4,4,3311281.0
pulsar-common/src/main/java/org/apache/pulsar/common/net/ServiceURI.java,6,5,2103419.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/LocalPolicies.java,7,5,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/BundlesData.java,4,3,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/PartitionedTopicStats.java,3,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/ClusterData.java,8,5,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/InactiveTopicDeleteMode.java,1,1,32426310.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/PersistentOfflineTopicStats.java,3,3,2103419.0
pulsar-discovery-service/src/main/java/org/apache/pulsar/discovery/service/server/ServerManager.java,10,7,22904432.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/impl/NamespaceIsolationPolicyImpl.java,3,3,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/policies/data/loadbalancer/SystemResourceUsage.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/intercept/AppendBrokerTimestampMetadataInterceptor.java,4,2,1934360.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/TripleLongPriorityQueue.java,4,4,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/SubscriptionAuthMode.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/Policies.java,42,24,765494.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/AuthAction.java,5,5,624466.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/ObjectMapperFactory.java,4,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/PersistencePolicies.java,4,3,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/AutoFailoverPolicyType.java,3,3,44653890.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/LocalZooKeeperCache.java,7,3,5120563.0
pulsar-common/src/main/java/org/apache/pulsar/common/intercept/BrokerEntryMetadataUtils.java,1,1,4077962.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZkUtils.java,3,3,5120563.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZooKeeperChildrenCache.java,5,4,5120563.0
pulsar-common/src/main/java/org/apache/pulsar/common/naming/TopicDomain.java,3,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/partition/PartitionedTopicMetadata.java,2,2,44653890.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/web/plugin/servlet/AdditionalServletMetadata.java,1,1,1298949.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/collections/ConcurrentOpenHashSet.java,5,4,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/naming/TopicName.java,16,11,8011785.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationState.java,4,3,172247.0
pulsar-common/src/main/java/org/apache/pulsar/common/naming/NamedEntity.java,5,3,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/BrokerAssignment.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/ReplicatorStats.java,2,2,44653890.0
pulsar-common/src/main/java/org/apache/pulsar/common/policies/data/AutoFailoverPolicyData.java,5,5,5106356.0
pulsar-common/src/main/java/org/apache/pulsar/common/util/Reflections.java,4,3,6608367.0
pulsar-zookeeper-utils/src/main/java/org/apache/pulsar/zookeeper/ZooKeeperClientFactory.java,2,2,10391179.0
pulsar-broker-common/src/main/java/org/apache/pulsar/broker/authentication/AuthenticationProviderList.java,1,1,1938320.0
