project,commit,coveredClass,coveredClassPath,dstar,ochiai,tarantula,barinel,uniq_changes,developers,age,isSusFlaky
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$UfsInfo$UfsInfoStandardScheme,alluxio/core/common/src/main/java/alluxio/thrift/UfsInfo.java,0.4070351758793969,0.1814575136727401,0.7229681978798587,1.7611986794821562e-19,3,1,783395.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.proxy$PathsRestServiceHandler$6,alluxio/core/server/proxy/src/main/java/alluxio/proxy/PathsRestServiceHandler.java,0.4,0.4082482904638631,1.0,1.0,4,1,7794019.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.connection$NettyChannelPool,alluxio/core/common/src/main/java/alluxio/network/connection/NettyChannelPool.java,0.380281690140845,0.1755617207941958,0.7089397089397089,8.4056270779161e-20,29,5,428036.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.exception.status$InternalException,alluxio/core/common/src/main/java/alluxio/exception/status/InternalException.java,0.3785046728971962,0.1751622624363426,0.7079584775086506,7.987861555192945e-20,3,1,1303391.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.underfs$UnderFileSystemWithLogging$4,alluxio/core/common/src/main/java/alluxio/underfs/UnderFileSystemWithLogging.java,0.3767441860465116,0.1747655184106389,0.7069799585348998,7.592644901582658e-20,8,5,86568.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.protocol$RPCMessageEncoder,alluxio/core/common/src/main/java/alluxio/network/protocol/RPCMessageEncoder.java,0.3648648648648648,0.1720618004029213,0.7002053388090349,5.356904988944888e-20,8,5,12804753.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.protocol$RPCMessageDecoder,alluxio/core/common/src/main/java/alluxio/network/protocol/RPCMessageDecoder.java,0.3648648648648648,0.1720618004029213,0.7002053388090349,5.356904988944888e-20,14,6,6552687.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.protocol$RPCProtoMessage,alluxio/core/common/src/main/java/alluxio/network/protocol/RPCProtoMessage.java,0.3347107438016529,0.1649780043990224,0.6815456362425049,2.093368688258488e-20,29,4,64225.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.protocol.databuffer$DataNettyBufferV2,alluxio/core/common/src/main/java/alluxio/network/protocol/databuffer/DataNettyBufferV2.java,0.3347107438016529,0.1649780043990224,0.6815456362425049,2.093368688258488e-20,3,1,11041138.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Client,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.3295194508009153,0.1634810628374393,0.6094727435210009,3.589392021350521e-23,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network.protocol$RPCMessage,alluxio/core/common/src/main/java/alluxio/network/protocol/RPCMessage.java,0.3253012048192771,0.1626978433639921,0.6752475247524752,1.5341844612132114e-20,25,7,64225.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.util.io$FileUtils$1,alluxio/core/common/src/main/java/alluxio/util/io/FileUtils.java,0.2562277580071174,0.1445888078135639,0.5482315112540193,2.3242814294510304e-24,31,6,874149.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.collections$ConcurrentHashSet,alluxio/core/common/src/main/java/alluxio/collections/ConcurrentHashSet.java,0.254416961130742,0.1440876319284222,0.5464743589743589,2.151448677156948e-24,15,6,16572753.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.proxy$AlluxioProxyProcess,alluxio/core/server/proxy/src/main/java/alluxio/proxy/AlluxioProxyProcess.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,6,1,894331.0,1.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.metrics$MetricsConfig,alluxio/core/common/src/main/java/alluxio/metrics/MetricsConfig.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,10,3,6552687.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.util.executor$ExecutorServiceFactories$1,alluxio/core/common/src/main/java/alluxio/util/executor/ExecutorServiceFactories.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,3,1,18231531.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.collections$PrefixList,alluxio/core/common/src/main/java/alluxio/collections/PrefixList.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,11,7,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.underfs$UnderFileSystemWithLogging$3,alluxio/core/common/src/main/java/alluxio/underfs/UnderFileSystemWithLogging.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,8,5,86568.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.util$CommonUtils$1,alluxio/core/common/src/main/java/alluxio/util/CommonUtils.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,69,10,109018.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.heartbeat$HeartbeatThread,alluxio/core/common/src/main/java/alluxio/heartbeat/HeartbeatThread.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,19,8,846806.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.heartbeat$SleepingTimer,alluxio/core/common/src/main/java/alluxio/heartbeat/SleepingTimer.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,14,4,6552687.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.time$ThreadSleeper,alluxio/core/common/src/main/java/alluxio/time/ThreadSleeper.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,3,1,23688730.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$Processor$getBlockInfo,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$Processor$getCapacityBytes,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$Processor$getUsedBytes,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$Processor$getWorkerInfoList,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$Processor$getServiceVersion,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Processor$commitBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Processor$getWorkerId,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Processor$heartbeat,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Processor$registerWorker,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$checkConsistency,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$completeFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$createDirectory,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$createFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$free,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$getFileBlockInfoList,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$getStatus,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$getStatusInternal,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$getNewBlockIdForFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$getUfsAddress,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$listStatus,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$loadMetadata,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$mount,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$remove,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$rename,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$setAttribute,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$scheduleAsyncPersist,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$Processor$unmount,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterWorkerService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,48,9,781505.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterWorkerService$Processor$getFileInfo,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,48,9,781505.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterWorkerService$Processor$getPinIdList,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,48,9,781505.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterWorkerService$Processor$heartbeat,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,48,9,781505.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterWorkerService$Processor$getUfsInfo,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,48,9,781505.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$MetaMasterClientService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/MetaMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,4,1,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$MetaMasterClientService$Processor$getInfo,alluxio/core/common/src/main/java/alluxio/thrift/MetaMasterClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,4,1,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$accessBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$cacheBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$cancelBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$lockBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$promoteBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$removeBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$requestBlockLocation,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$requestSpace,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$sessionHeartbeat,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$Processor$unlockBlock,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$cancelUfsFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$closeUfsFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$completeUfsFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$createUfsFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$openUfsFile,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemWorkerClientService$Processor$sessionHeartbeat,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,34,6,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$Client,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.2539682539682539,0.1439631501497389,0.5460368294635708,2.1104655352441665e-24,41,9,17475550.0,0.0
