file,uniq_changes,developers,age
modules/core/src/main/java/org/apache/ignite/internal/processors/marshaller/MappingAcceptedMessage.java,3,3,23778021.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/IgniteCacheDatabaseSharedManager.java,158,26,4409541.0
modules/core/src/main/java/org/apache/ignite/internal/util/future/GridFinishedFuture.java,40,7,1977380.0
modules/core/src/main/java/org/apache/ignite/internal/util/GridSetWrapper.java,19,4,1977380.0
modules/core/src/main/java/org/apache/ignite/internal/util/tostring/GridToStringFieldDescriptor.java,1,3,125175228.0
modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeployment.java,36,9,1977380.0
modules/core/src/main/java/org/apache/ignite/internal/processors/query/EnlistOperation.java,2,2,8556473.0
modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsUtils.java,38,9,5976670.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheMvccCandidate.java,33,8,5976670.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheObjectsReleaseFuture.java,1,1,46756846.0
modules/core/src/main/java/org/apache/ignite/internal/managers/discovery/GridDiscoveryManager.java,356,58,1272030.0
modules/core/src/main/java/org/apache/ignite/events/TransactionStateChangedEvent.java,1,1,13578098.0
modules/core/src/main/java/org/apache/ignite/internal/processors/authentication/IgniteAuthenticationProcessor.java,8,6,1977380.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedDirtyPageWrite.java,2,1,21766271.0
modules/core/src/main/java/org/apache/ignite/spi/failover/always/AlwaysFailoverSpi.java,41,13,5976670.0
modules/core/src/main/java/org/apache/ignite/internal/stat/IoStatisticsType.java,1,1,2347024.0
modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentStoreAdapter.java,20,3,104851682.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/aware/SegmentLockStorage.java,3,2,5976670.0
modules/core/src/main/java/org/apache/ignite/internal/processors/datastreamer/DataStreamerFuture.java,4,3,52016956.0
modules/core/src/main/java/org/apache/ignite/configuration/DeploymentMode.java,24,2,106096592.0
modules/core/src/main/java/org/apache/ignite/internal/mxbean/IgniteStandardMXBean.java,5,5,9661031.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/txlog/TxLogLeafIO.java,1,1,11497511.0
modules/core/src/main/java/org/apache/ignite/configuration/DataRegionConfiguration.java,5,4,20132932.0
modules/core/src/main/java/org/apache/ignite/internal/util/StripedCompositeReadWriteLock.java,7,6,1977380.0
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/serializer/SegmentHeader.java,1,1,20495961.0
modules/core/src/main/java/org/apache/ignite/internal/GridKernalContextImpl.java,139,37,1272030.0
modules/core/src/main/java/org/apache/ignite/internal/events/DiscoveryCustomEvent.java,9,6,29127872.0
modules/core/src/main/java/org/apache/ignite/spi/encryption/noop/NoopEncryptionSpi.java,1,1,8394174.0
