file,uniq_changes,developers,age
community/kernel/src/main/java/org/neo4j/helpers/Service.java,35,17,11504466.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/NodeFirstGroupStage.java,5,1,14602429.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/CommandReading.java,13,2,11554834.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/counts/keys/RelationshipKey.java,8,6,18798511.0
community/kernel/src/main/java/org/neo4j/kernel/impl/logging/AbstractLogService.java,3,2,55961316.0
community/kernel/src/main/java/org/neo4j/kernel/impl/query/Neo4jTransactionalContext.java,42,12,5287188.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/SchemaStore.java,23,7,18658144.0
community/kernel/src/main/java/org/neo4j/kernel/api/query/ExecutingQueryStatus.java,5,3,13998741.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/AbstractDynamicStore.java,147,12,5885390.0
community/kernel/src/main/java/org/neo4j/kernel/impl/api/TwoPhaseNodeForRelationshipLocking.java,22,8,-159996.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/executor/ParkStrategy.java,7,4,41829192.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/stats/DetailLevel.java,6,4,11554834.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/store/io/IoMonitor.java,14,7,13998741.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/NumberArrayFactory.java,25,7,5991286.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/checkpoint/TimeCheckPointThreshold.java,9,4,26627074.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/HighestId.java,2,1,13308017.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/CountsComputer.java,30,9,1744743.0
community/kernel/src/main/java/org/neo4j/kernel/GraphDatabaseDependencies.java,24,11,12880792.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/PhysicalLogCommandReaderV2_2_4.java,28,9,6480332.0
community/kernel/src/main/java/org/neo4j/kernel/impl/proc/ProcedureConfig.java,7,2,19267567.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/PhysicalLogCommandReaderV3_0_2.java,8,4,6480332.0
community/kernel/src/main/java/org/neo4j/kernel/impl/api/TransactionRepresentationCommitProcess.java,47,9,42772860.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/RecordCursor.java,13,4,11913780.0
community/kernel/src/main/java/org/neo4j/kernel/api/exceptions/ProcedureException.java,10,5,-159996.0
community/kernel/src/main/java/org/neo4j/unsafe/batchinsert/internal/BatchTokenHolder.java,13,6,50104716.0
community/kernel/src/main/java/org/neo4j/kernel/api/exceptions/ConstraintViolationTransactionFailureException.java,13,8,-159996.0
community/kernel/src/main/java/org/neo4j/kernel/api/exceptions/schema/DuplicateSchemaRuleException.java,8,6,16148887.0
community/kernel/src/main/java/org/neo4j/kernel/impl/proc/TerminationGuardProvider.java,6,3,4078494.0
community/kernel/src/main/java/org/neo4j/kernel/impl/core/IsolatedTransactionTokenCreator.java,35,14,-159996.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/csv/DeserializerFactories.java,2,2,14835911.0
community/kernel/src/main/java/org/neo4j/kernel/impl/index/labelscan/CompositeLabelScanValueIterator.java,2,2,14219002.0
community/kernel/src/main/java/org/neo4j/kernel/impl/index/ExplicitIndexStore.java,1,1,2849539.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/staging/LonelyProcessingStep.java,20,4,15715623.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/ScanAndCacheGroupsStage.java,7,1,14602429.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/NoStoreHeaderFormat.java,1,1,62696859.0
community/kernel/src/main/java/org/neo4j/kernel/impl/api/state/NodeStateImpl.java,12,7,11918608.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/PhysicalLogVersionedStoreChannel.java,15,5,11554834.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/entry/LogEntryParsersV2_3.java,13,7,4233482.0
community/kernel/src/main/java/org/neo4j/kernel/internal/KernelDiagnostics.java,37,5,11504466.0
community/kernel/src/main/java/org/neo4j/kernel/api/bolt/BoltConnectionTracker.java,1,1,37576116.0
community/kernel/src/main/java/org/neo4j/kernel/impl/coreapi/TopLevelTransaction.java,16,8,-159996.0
community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/tracing/LogForceEvent.java,7,4,11504466.0
community/kernel/src/main/java/org/neo4j/kernel/impl/traversal/SortingTraverserIterator.java,15,7,55961316.0
community/kernel/src/main/java/org/neo4j/kernel/impl/index/schema/fusion/FusionSchemaIndexProvider.java,9,3,2782129.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/record/DynamicRecord.java,43,6,13998741.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/format/standard/PropertyKeyTokenRecordFormat.java,1,1,46913136.0
community/kernel/src/main/java/org/neo4j/kernel/impl/storageengine/impl/recordstorage/RecordStorageEngine.java,95,16,0.0
community/kernel/src/main/java/org/neo4j/kernel/impl/store/IntStoreHeaderFormat.java,2,2,47712512.0
community/kernel/src/main/java/org/neo4j/kernel/impl/index/schema/fusion/FusionIndexReader.java,4,3,3633734.0
community/kernel/src/main/java/org/neo4j/kernel/impl/index/schema/NativeSchemaNumberIndexProvider.java,15,3,1299131.0
community/kernel/src/main/java/org/neo4j/graphdb/factory/GraphDatabaseFactory.java,71,24,4861751.0
community/kernel/src/main/java/org/neo4j/kernel/impl/locking/ReentrantLockService.java,11,6,13998741.0
community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/AssignRelationshipIdBatchStep.java,3,1,15715623.0
