project,commit,coveredClass,coveredClassPath,isSusFlaky,sm_dates,sm_randoms,sm_io,sm_collections,sm_threads,sm_networks,sm_lines,sm_doi,sm_cc
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$InternalFlatFileRealm,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/InternalFlatFileRealm.java,0,0,0,0,3,1,0,694,1,38
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$ShiroAuthenticationStrategy,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/ShiroAuthenticationStrategy.java,0,0,0,0,0,0,0,8,1,0
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$RoleRecord,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/RoleRecord.java,0,0,0,0,0,0,0,133,0,5
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$ShiroAuthenticationInfo,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/ShiroAuthenticationInfo.java,0,0,0,0,0,0,0,65,1,2
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$EnterpriseSecurityModule,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/EnterpriseSecurityModule.java,0,0,0,0,0,0,0,324,2,25
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$AbstractRoleRepository,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/AbstractRoleRepository.java,0,0,0,0,1,0,0,249,1,19
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth.plugin$PluginShiroAuthToken,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/plugin/PluginShiroAuthToken.java,0,0,0,0,0,0,0,23,1,0
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth$RoleSerialization,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/RoleSerialization.java,0,0,0,0,0,0,0,41,1,3
neo4j,dd15215b0de8504fd743310892e772dbfc7f616b,org.neo4j.server.security.enterprise.auth.plugin$PluginAuthenticationInfo,neo4j/enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/plugin/PluginAuthenticationInfo.java,0,0,0,0,0,0,0,64,2,2
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.graphdb.factory$GraphDatabaseSettings,neo4j/community/kernel/src/main/java/org/neo4j/graphdb/factory/GraphDatabaseSettings.java,0,4,0,3,0,0,0,715,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.entry$InvalidLogEntryHandler,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/entry/InvalidLogEntryHandler.java,0,0,0,0,0,0,0,33,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.builtinprocs$SchemaProcedure,neo4j/community/kernel/src/main/java/org/neo4j/kernel/builtinprocs/SchemaProcedure.java,0,0,0,0,1,0,0,513,0,14
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache$DynamicIntArray,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/DynamicIntArray.java,0,0,0,0,0,0,0,28,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.command$IndexUpdatesWork,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/IndexUpdatesWork.java,0,0,0,0,0,0,0,60,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.procedure$Mode,neo4j/community/kernel/src/main/java/org/neo4j/procedure/Mode.java,0,0,0,0,0,0,0,12,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.record$RelationshipRecord,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/record/RelationshipRecord.java,0,0,0,0,0,0,0,226,2,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.input.csv$InputRelationshipDeserialization,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/csv/InputRelationshipDeserialization.java,0,0,0,0,0,0,0,60,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.proc$Neo4jValue,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/proc/Neo4jValue.java,0,0,0,0,0,0,0,89,0,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.index$AbstractSwallowingIndexProxy,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/AbstractSwallowingIndexProxy.java,0,0,0,0,0,0,0,73,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.configuration.ssl$SslPolicyConfigValidator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/configuration/ssl/SslPolicyConfigValidator.java,0,0,0,0,2,0,0,140,0,8
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.util$NumberAwareStringComparator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/util/NumberAwareStringComparator.java,0,0,0,0,0,0,0,63,0,6
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache$OffHeapNumberArray,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/OffHeapNumberArray.java,0,0,0,0,0,0,0,56,1,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.stats$Stats,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/stats/Stats.java,0,0,0,0,0,0,0,44,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport$RelationshipTypeDistribution,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/RelationshipTypeDistribution.java,0,0,0,0,0,0,0,19,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store$InvalidRecordException,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/InvalidRecordException.java,0,0,0,0,0,0,0,16,3,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.index$AbstractDelegatingIndexProxy,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/AbstractDelegatingIndexProxy.java,0,0,0,0,0,0,0,111,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.api.exceptions.schema$ConstraintValidationException,neo4j/community/kernel/src/main/java/org/neo4j/kernel/api/exceptions/schema/ConstraintValidationException.java,0,0,0,0,0,0,0,54,3,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.state$PropertyLoader,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/state/PropertyLoader.java,0,0,0,0,0,0,0,67,0,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.storageengine.api.schema$SchemaRule,neo4j/community/kernel/src/main/java/org/neo4j/storageengine/api/schema/SchemaRule.java,0,0,0,0,0,0,0,149,0,6
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store$NoStoreHeader,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/NoStoreHeader.java,0,0,0,0,0,0,0,7,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.helpers$ProcessFailureException,neo4j/community/kernel/src/main/java/org/neo4j/helpers/ProcessFailureException.java,0,0,0,1,0,0,0,77,2,5
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api$SchemaStateConcern,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/SchemaStateConcern.java,0,0,0,0,0,0,0,26,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport$NodeEncoderStep,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/NodeEncoderStep.java,0,0,0,0,2,0,0,52,2,4
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.kvstore$RotationState,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/kvstore/RotationState.java,0,0,0,2,0,1,0,200,3,6
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.api.exceptions$EntityNotFoundException,neo4j/community/kernel/src/main/java/org/neo4j/kernel/api/exceptions/EntityNotFoundException.java,0,0,0,0,0,0,0,29,3,2
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache$PageCacheNumberArray,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/PageCacheNumberArray.java,0,0,0,0,0,0,0,152,0,7
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.index$DelegatingIndexProxy,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/DelegatingIndexProxy.java,0,0,0,0,0,0,0,14,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.coreapi$RelationshipAutoIndexerFacade,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/coreapi/RelationshipAutoIndexerFacade.java,0,0,0,0,0,0,0,16,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.util$ArrayQueueOutOfOrderSequence,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/util/ArrayQueueOutOfOrderSequence.java,0,0,0,0,0,0,0,137,0,8
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.cache$ClockCache,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/cache/ClockCache.java,0,0,0,0,0,0,0,181,0,18
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.record$MetaDataRecord,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/record/MetaDataRecord.java,0,0,0,0,0,0,0,26,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache$GatheringMemoryStatsVisitor,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/GatheringMemoryStatsVisitor.java,0,0,0,0,0,0,0,32,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.api.proc$UserFunctionSignature,neo4j/community/kernel/src/main/java/org/neo4j/kernel/api/proc/UserFunctionSignature.java,0,0,0,0,1,0,0,163,0,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store$SchemaStorage,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/SchemaStorage.java,0,0,0,0,0,0,0,192,0,9
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel$AvailabilityGuard,neo4j/community/kernel/src/main/java/org/neo4j/kernel/AvailabilityGuard.java,0,0,0,0,0,2,0,296,0,14
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.store$BatchingTokenRepository,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/store/BatchingTokenRepository.java,0,0,0,0,0,0,0,214,0,13
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.checkpoint$CheckPointScheduler,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/checkpoint/CheckPointScheduler.java,0,0,0,0,0,0,0,124,1,6
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache.idmapping.string$DuplicateInputIdException,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/idmapping/string/DuplicateInputIdException.java,0,0,0,0,0,0,0,12,4,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport$ScanAndCacheGroupsStage,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/ScanAndCacheGroupsStage.java,0,0,0,0,0,0,0,10,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.kvstore$PrototypeState,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/kvstore/PrototypeState.java,0,0,0,0,0,0,0,48,2,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.index$MultipleIndexPopulator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/MultipleIndexPopulator.java,0,0,0,0,1,0,0,525,0,15
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.storageengine.api$TransactionApplicationMode,neo4j/community/kernel/src/main/java/org/neo4j/storageengine/api/TransactionApplicationMode.java,0,0,0,0,0,0,0,110,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log$BatchingTransactionAppender,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/BatchingTransactionAppender.java,0,0,0,2,0,1,0,307,1,11
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.core$NodeManager,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/core/NodeManager.java,0,0,0,0,0,0,0,148,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.util.diffsets$DiffSets,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/util/diffsets/DiffSets.java,0,0,0,0,1,0,0,37,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.command$CacheInvalidationTransactionApplier,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/CacheInvalidationTransactionApplier.java,0,0,0,0,0,0,0,48,2,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.kvstore$BigEndianByteArrayBuffer,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/kvstore/BigEndianByteArrayBuffer.java,0,0,0,0,0,0,0,280,0,20
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.input$UpdateBehaviour,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/UpdateBehaviour.java,0,0,0,0,0,0,0,49,1,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api$IndexValueValidator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/IndexValueValidator.java,0,0,0,0,0,0,0,17,0,1
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.input$MissingRelationshipDataException,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/MissingRelationshipDataException.java,0,0,0,0,0,0,0,14,4,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.cursor$TxAbstractPropertyCursor,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/cursor/TxAbstractPropertyCursor.java,0,0,0,0,0,0,0,52,0,1
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel$NeoStoreKernelModule,neo4j/community/kernel/src/main/java/org/neo4j/kernel/NeoStoreKernelModule.java,0,0,0,0,0,0,0,35,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.pruning$LogPruningImpl,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/pruning/LogPruningImpl.java,0,0,0,0,0,0,0,32,0,1
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.format.standard$StandardV2_3,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/format/standard/StandardV2_3.java,0,0,0,0,0,0,0,64,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.coreapi$PropertyContainerLocker,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/coreapi/PropertyContainerLocker.java,0,0,0,0,0,0,0,141,0,7
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.locking$AbstractLockService,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/locking/AbstractLockService.java,0,0,0,0,0,0,0,140,0,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.kvstore$RotationTimeoutException,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/kvstore/RotationTimeoutException.java,0,0,0,0,0,0,0,10,3,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.command$BaseCommandReader,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/BaseCommandReader.java,0,0,0,0,0,0,0,40,0,2
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.index$ExplicitIndexStore,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/index/ExplicitIndexStore.java,0,0,0,0,1,0,0,243,0,14
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport$RelativeIdRecordAllocator,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/RelativeIdRecordAllocator.java,0,0,0,0,0,0,0,22,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.pruning$FileSizeThreshold,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/pruning/FileSizeThreshold.java,0,0,0,0,0,0,0,25,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.command$HighIdTransactionApplier,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/HighIdTransactionApplier.java,0,0,0,0,0,0,0,150,2,6
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.impl.batchimport.cache$HeapByteArray,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/cache/HeapByteArray.java,0,0,0,0,0,0,0,172,2,4
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api$ReadOnlyTransactionCommitProcess,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/ReadOnlyTransactionCommitProcess.java,0,0,0,0,0,0,0,8,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.util$DiffApplyingPrimitiveLongIterator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/util/DiffApplyingPrimitiveLongIterator.java,0,0,0,0,0,0,0,88,1,3
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.kvstore$KeyValueMerger,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/kvstore/KeyValueMerger.java,0,0,0,0,0,0,0,71,0,5
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.core$DefaultRelationshipTypeCreator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/core/DefaultRelationshipTypeCreator.java,0,0,0,0,0,0,0,15,1,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.format$FormatFamily,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/format/FormatFamily.java,0,0,0,0,0,0,0,59,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.state$PropertyDeleter,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/state/PropertyDeleter.java,0,0,0,0,0,0,0,164,0,11
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.store.id.validation$IdCapacityExceededException,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/store/id/validation/IdCapacityExceededException.java,0,0,0,0,0,0,0,6,4,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.entry$LogEntryWriter,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/entry/LogEntryWriter.java,0,0,0,0,0,0,0,71,0,1
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.traversal$MultiEvaluator,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/traversal/MultiEvaluator.java,0,0,0,0,0,0,0,68,1,5
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.unsafe.batchinsert.internal$DirectRecordAccessSet,neo4j/community/kernel/src/main/java/org/neo4j/unsafe/batchinsert/internal/DirectRecordAccessSet.java,0,0,0,0,0,0,0,140,0,5
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.api.index.sampling$OnlineIndexSamplingJob,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/sampling/OnlineIndexSamplingJob.java,0,0,0,0,0,0,0,62,0,1
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.storageengine.api$StoreFileMetadata,neo4j/community/kernel/src/main/java/org/neo4j/storageengine/api/StoreFileMetadata.java,0,0,0,0,0,0,0,20,0,0
neo4j,bae14c89615834ffed1c123a7ac8dfe8811daccd,org.neo4j.kernel.impl.transaction.log.checkpoint$TimeCheckPointThreshold,neo4j/community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/checkpoint/TimeCheckPointThreshold.java,0,0,0,0,0,0,0,43,1,0
