file,uniq_changes,developers,age
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/validator/SchemaDataValidator.java,1,1,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/web/PulsarWebResource.java,25,10,588458.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/metrics/AbstractMetrics.java,4,2,8587267.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/PersistentReplicator.java,15,9,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/ReplicatedSubscriptionsSnapshotBuilder.java,2,2,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/ModularLoadManagerStrategy.java,2,1,44293864.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/NamespaceStats.java,3,2,3560481.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/SchemaRegistryServiceImpl.java,14,8,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/AbstractReplicator.java,10,5,11850439.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/LeaderElectionService.java,3,2,811901.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/impl/GenericBrokerHostUsageImpl.java,1,1,63390893.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/v1/TopicLookup.java,1,1,37989320.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/BookKeeperClientFactoryImpl.java,17,7,1772995.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/PersistentStickyKeyDispatcherMultipleConsumers.java,8,3,1821125.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/LookupResult.java,3,2,16274244.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/BrokerStats.java,5,3,16922528.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/BrokerService.java,75,15,1772995.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/ProtobufSchemaCompatibilityCheck.java,3,3,10310084.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/TopicLookupBase.java,5,3,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/Producer.java,21,6,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/JsonSchemaCompatibilityCheck.java,5,5,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/validator/PrimitiveSchemaDataValidator.java,1,1,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/DefaultSchemaRegistryService.java,5,4,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/SchemaRegistry.java,5,4,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/exceptions/IncompatibleSchemaException.java,1,1,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/Dispatcher.java,5,3,2480584.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/BrokerStatsBase.java,8,3,16922528.0
pulsar-broker/src/main/java/org/apache/pulsar/compaction/CompactedTopicImpl.java,5,1,41185936.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/LongSchemaVersion.java,4,3,1780753.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/ServerCnx.java,70,22,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/KeyValueSchemaCompatibilityCheck.java,4,3,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/PersistentTopics.java,20,11,1353329.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/Namespaces.java,6,5,1123624.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/DistributedIdGenerator.java,1,1,63390893.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/namespace/OwnedBundle.java,2,2,46744108.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/EntryBatchSizes.java,1,1,3083566.0
pulsar-broker/src/main/java/org/apache/pulsar/common/naming/NamespaceBundle.java,5,4,8587267.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/BrokerServiceException.java,8,5,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/ClusterReplicationMetrics.java,1,1,63390893.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/exceptions/InvalidSchemaDataException.java,1,1,547885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/TimeAverageBrokerData.java,4,2,49710299.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/AdminResource.java,24,10,811901.0
