file,uniq_changes,developers,age
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerServices.java,66,22,3164828.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ParseException.java,2,2,90941455.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSVisitor.java,9,9,35416418.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseMetaHandler.java,12,5,53297380.0
hbase-server/src/main/java/org/apache/hadoop/hbase/backup/impl/BackupSystemTable.java,6,2,-196665.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequest.java,41,16,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WAL.java,18,8,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitLogWorker.java,57,12,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterRpcServices.java,129,40,-168197.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Region.java,37,16,320860.0
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java,44,22,2422787.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterImpl.java,16,11,6024987.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/MetricsIOWrapperImpl.java,1,1,6024987.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/LruCachedBlock.java,3,3,90941455.0
hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/ExpressionExpander.java,2,2,90941455.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/TableMapReduceUtil.java,99,28,765022.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SecureBulkLoadManager.java,11,6,2971428.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/MetricsStochasticBalancer.java,1,1,63844355.0
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerSpaceQuotaManager.java,4,2,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/http/conf/ConfServlet.java,3,2,90941455.0
hbase-server/src/main/java/org/apache/hadoop/hbase/backup/impl/BackupCommands.java,6,3,-196665.0
hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionSizeCalculator.java,14,10,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicyFactory.java,3,3,2971428.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/NamespaceTableCfWALEntryFilter.java,2,2,3069267.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/OffPeakHours.java,5,3,90273855.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicy.java,1,1,84029315.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/RegionServerProcedureManager.java,5,3,51181811.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileCleaner.java,12,6,3069267.0
