file,uniq_changes,developers,age
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/impl/TransactionBufferDisable.java,3,1,2586861.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/web/PulsarWebResource.java,57,26,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/validator/SchemaDataValidator.java,3,3,19007212.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/metrics/AbstractMetrics.java,9,7,10198520.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/PersistentReplicator.java,37,19,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/intercept/BrokerInterceptors.java,6,6,14710413.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/ReplicatedSubscriptionsSnapshotBuilder.java,6,5,1534492.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/EntryBatchIndexesAcks.java,5,4,5045011.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/ModularLoadManagerStrategy.java,3,2,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/NamespaceStatsAggregator.java,35,15,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/NamespaceStats.java,7,5,17069853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/storage/ManagedLedgerStorage.java,3,2,2884853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/protocol/ProtocolHandlerUtils.java,4,4,17110906.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/intercept/BrokerInterceptorDefinitions.java,2,2,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/SchemaRegistryServiceImpl.java,34,18,3348263.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/protocol/ProtocolHandlerWithClassLoader.java,1,1,56216052.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/AbstractReplicator.java,16,10,2900529.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/LeaderElectionService.java,11,8,13320556.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/protocol/ProtocolHandlerMetadata.java,2,2,17110906.0
pulsar-broker/src/main/java/org/apache/pulsar/ZookeeperSessionExpiredHandlers.java,2,2,17807198.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/AggregatedSubscriptionStats.java,7,6,14700785.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/exceptions/TransactionStatusException.java,3,3,14710413.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/impl/GenericBrokerHostUsageImpl.java,6,6,11596244.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/BookKeeperClientFactoryImpl.java,38,16,2884853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/v1/TopicLookup.java,1,1,4296265.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/pendingack/impl/MLPendingAckStore.java,2,1,2428274.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v1/NonPersistentTopics.java,3,3,285885.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/PersistentStickyKeyDispatcherMultipleConsumers.java,42,14,896705.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/LookupResult.java,5,4,32925668.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/BrokerStats.java,6,4,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/BrokerService.java,201,52,227251.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/ProtobufSchemaCompatibilityCheck.java,3,3,73281186.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/lookup/TopicLookupBase.java,15,11,4141952.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/ConsistentHashingStickyKeyConsumerSelector.java,5,4,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/impl/InMemTransactionBufferProvider.java,5,4,9263142.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/Producer.java,49,20,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/JsonSchemaCompatibilityCheck.java,11,11,17069853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/exceptions/TransactionNotSealedException.java,1,1,59195977.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/validator/PrimitiveSchemaDataValidator.java,1,1,63518987.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/systopic/TransactionBufferSystemTopicClient.java,1,1,9263142.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/DefaultSchemaRegistryService.java,12,8,11930252.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/pendingack/TransactionPendingAckStoreProvider.java,1,1,3724466.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/metrics/DataSketchesOpStatsLogger.java,3,2,2073456.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/metrics/SimpleGauge.java,2,1,2073456.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/SchemaRegistry.java,13,9,11930252.0
pulsar-broker/src/main/java/org/apache/pulsar/PulsarTransactionCoordinatorMetadataSetup.java,3,3,2913202.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/exceptions/IncompatibleSchemaException.java,2,2,56933350.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/PrometheusMetricsGenerator.java,25,15,1270649.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/resourcegroup/ResourceQuotaCalculatorImpl.java,1,1,6070632.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/impl/TopicTransactionBufferState.java,1,1,9263142.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v1/Properties.java,3,3,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/Dispatcher.java,20,8,9244936.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/buffer/exceptions/TransactionBufferException.java,1,2,59195977.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/loadbalance/ModularLoadManager.java,11,6,4788136.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/systopic/SystemTopicClient.java,6,6,227251.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/BrokerStatsBase.java,11,6,17216999.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/SystemTopicBaseTxnBufferSnapshotService.java,1,1,9263142.0
pulsar-broker/src/main/java/org/apache/pulsar/compaction/CompactedTopicImpl.java,13,9,1534492.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v1/Brokers.java,2,2,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/GracefulExecutorServicesShutdown.java,1,1,6015421.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/PersistentStreamingDispatcherMultipleConsumers.java,3,3,2525733.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/persistent/ReplicatedSubscriptionsController.java,9,6,1534492.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/metrics/ObserverGauge.java,3,3,2073456.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/intercept/BrokerInterceptorUtils.java,3,3,17110906.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/transaction/recover/TransactionRecoverTrackerImpl.java,2,1,3034688.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/web/MaxRequestSizeFilter.java,2,2,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/BookieClientStatsGenerator.java,5,3,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/PulsarClusterMetadataSetup.java,31,14,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/NeverSchemaValidator.java,4,4,1534492.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/PublishRateLimiterImpl.java,3,2,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/AllocatorStatsGenerator.java,4,3,17882409.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/web/ProcessHandlerFilter.java,1,1,4183130.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/ServerCnx.java,170,47,598136.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/KeyValueSchemaCompatibilityCheck.java,8,7,17069853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/schema/ProtobufNativeSchemaCompatibilityCheck.java,3,3,17069853.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/stats/prometheus/metrics/PrometheusTextFormatUtil.java,4,3,2073456.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/PersistentTopics.java,104,38,0.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/Namespaces.java,78,31,1649891.0
pulsar-broker/src/main/java/org/apache/pulsar/broker/service/DistributedIdGenerator.java,3,2,12124981.0
