name;suspiciousness_value
org.apache.ignite.internal.processors.query.h2$IgniteH2Indexing:229;0.0
org.apache.ignite.internal.processors.metric.sql$SqlViewMetricExporterSpi:38;0.0
org.apache.ignite.cache.affinity.rendezvous$RendezvousAffinityFunction:143;0.0
org.apache.ignite.cache.affinity.rendezvous$RendezvousAffinityFunction$HashComparator:536;0.0
org.apache.ignite.internal.managers.systemview$SqlViewExporterSpi:37;0.0
org.apache.ignite.internal.processors.query.h2.twostep.msg$GridH2ValueMessageFactory:35;0.0
org.apache.ignite.internal.processors.query.h2.opt$QueryContextRegistry:28;0.0
org.apache.ignite.internal.processors.query.h2$IgniteH2Indexing$1:295;0.0
org.apache.ignite.internal.processors.query.h2.twostep$PartitionReservationManager:79;0.0
org.apache.ignite.internal.processors.query.h2.twostep$PartitionReservationManager$ReplicatedReservable:364;0.0
org.apache.ignite.internal.processors.query.h2$ConnectionManager:114;0.0
org.apache.ignite.internal.processors.query.h2$H2Utils:511;0.0
org.apache.ignite.internal.processors.query.h2$H2SqlFieldMetadata:60;0.0
org.apache.ignite.internal.processors.query.h2$H2Utils$Setter:1180;0.0
org.apache.ignite.internal.processors.query.h2$ConcurrentStripedPool:53;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2DefaultTableEngine:28;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2MetaTable:69;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2MetaTable$MetaIndex:222;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2Cursor:60;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2Cursor$1:33;0.0
org.apache.ignite.internal.processors.query.h2.opt$H2Row:34;0.0
org.apache.ignite.internal.processors.query.h2.opt$H2PlainRow:36;0.0
org.apache.ignite.internal.processors.query.h2.opt$H2PlainRowFactory:27;0.0
org.apache.ignite.internal.processors.query.h2$LongRunningQueryManager:85;0.0
org.apache.ignite.internal.processors.query.h2$LongRunningQueryManager$1:91;0.0
org.apache.ignite.internal.processors.query.h2$QueryParser:129;0.0
org.apache.ignite.internal.processors.query.h2$QueryParserMetricsHolder:42;0.0
org.apache.ignite.internal.processors.query.h2$SchemaManager:153;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlSchemaViewWalker:29;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlTableViewWalker:29;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlViewViewWalker:29;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlIndexViewWalker:29;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlTableColumnViewWalker:29;0.0
org.apache.ignite.internal.managers.systemview.walker$SqlViewColumnViewWalker:29;0.0
org.apache.ignite.internal.processors.query.h2$H2Schema:49;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsManagerImpl:100;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsHelper:65;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsInMemoryStoreImpl:52;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsRepository:93;0.0
org.apache.ignite.internal.managers.systemview.walker$StatisticsColumnPartitionDataViewWalker:32;0.0
org.apache.ignite.internal.managers.systemview.walker$StatisticsColumnLocalDataViewWalker:33;0.0
org.apache.ignite.internal.processors.query.stat$StatisticsGatherer:67;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsConfigurationManager:232;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsConfigurationManager$1:119;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsConfigurationManager$2:150;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsConfigurationManager$3:180;0.0
org.apache.ignite.internal.processors.query.stat$IgniteStatisticsConfigurationManager$4:204;0.0
org.apache.ignite.internal.managers.systemview.walker$StatisticsColumnConfigurationViewWalker:32;0.0
org.apache.ignite.internal.processors.query.h2.twostep$GridMapQueryExecutor:105;0.0
org.apache.ignite.internal.processors.query.h2.twostep$GridReduceQueryExecutor:113;0.0
org.apache.ignite.internal.processors.query.h2.twostep$GridReduceQueryExecutor$1:150;0.0
org.apache.ignite.internal.processors.query.h2.twostep$ReducePartitionMapper:65;0.0
org.apache.ignite.internal.processors.query.h2.affinity$PartitionExtractor:92;0.0
org.apache.ignite.internal.processors.query.h2.affinity$H2PartitionResolver:37;0.0
org.apache.ignite.internal.processors.query.h2$CommandProcessor:195;0.0
org.apache.ignite.internal.processors.query.h2$CommandProcessor$1:185;0.0
org.apache.ignite.internal.processors.query.h2$CommandProcessor$2:211;0.0
org.apache.ignite.internal.processors.query.h2$H2JavaObjectSerializer:27;0.0
org.apache.ignite.internal.processors.query.h2$DistributedSqlConfiguration:82;0.0
org.apache.ignite.internal.processors.query.h2$DistributedSqlConfiguration$1:86;0.0
org.apache.ignite.internal.processors.query.h2$FunctionsManager:57;0.0
org.apache.ignite.internal.mxbean$SqlQueryMXBeanImpl:33;0.0
org.apache.ignite.internal.processors.query.h2.sys.view$SqlAbstractSystemView:58;0.0
org.apache.ignite.internal.processors.query.h2.sys.view$SqlAbstractLocalSystemView:50;0.0
org.apache.ignite.internal.processors.metric.sql$MetricRegistryLocalSystemView:44;0.0
org.apache.ignite.internal.processors.query.h2$H2Connection:57;0.0
org.apache.ignite.internal.processors.query.h2$H2StatementCache:40;0.0
org.apache.ignite.internal.processors.query.h2$H2StatementCache$1:43;0.0
org.apache.ignite.internal.processors.query.h2$H2PooledConnection:46;0.0
org.apache.ignite.internal.processors.query.h2.sys$SqlSystemTableEngine:32;0.0
org.apache.ignite.internal.processors.query.h2.sys$SystemViewH2Adapter:57;0.0
org.apache.ignite.internal.processors.query.h2.sys$SqlSystemIndex:48;0.0
org.apache.ignite.internal.managers.systemview$SystemViewLocal:123;0.0
org.apache.ignite.internal.managers.systemview$SystemViewLocal$2:215;0.0
org.apache.ignite.internal.managers.systemview$FiltrableSystemViewLocal:50;0.0
org.apache.ignite.internal.managers.systemview$FiltrableSystemViewLocal$1:59;0.0
org.apache.ignite.internal.processors.query.h2.twostep$PartitionReservationManager$2:341;0.0
org.apache.ignite.internal.processors.query.h2$QueryDescriptor:70;0.0
org.apache.ignite.internal.processors.query.h2.opt$QueryContext:73;0.0
org.apache.ignite.internal.processors.query.h2$H2Utils$ValueRuntimeSimpleObject:1044;0.0
org.apache.ignite.internal.processors.query.h2.opt$GridH2Table:204;0.0
org.apache.ignite.internal.processors.query.h2.sql$GridSqlQueryParser:550;0.0
org.apache.ignite.internal.processors.query.h2.sql$GridSqlOperationType:73;0.0
org.apache.ignite.internal.processors.query.h2.sql$GridSqlOperationType$BiExpressionSqlGenerator:116;0.0
org.apache.ignite.internal.processors.query.h2.sql$GridSqlOperationType$PrefixSqlGenerator:155;0.0
