file,uniq_changes,developers,age
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerServices.java,75,27,7495745.0
hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WAL.java,26,11,609074.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitLogWorker.java,63,16,2757048.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterRpcServices.java,159,43,2863778.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Region.java,52,21,-239925.0
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java,47,24,8415588.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/LoadBalancer.java,57,14,609074.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/MetricsIOWrapperImpl.java,1,1,20790094.0
hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALEdit.java,52,5,2757048.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/MetricsStochasticBalancer.java,1,1,78609462.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SecureBulkLoadManager.java,21,13,3648530.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CustomizedScanInfoBuilder.java,2,2,-297838.0
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerSpaceQuotaManager.java,8,6,609074.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicyFactory.java,5,5,3648530.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/OffPeakHours.java,7,5,3648530.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/PeerProcedureHandlerImpl.java,5,3,2184319.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushPolicy.java,3,2,12149563.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactionStrategy.java,3,3,2836065.0
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/RegionServerProcedureManager.java,6,4,14109568.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileCleaner.java,21,13,-319217.0
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/CreateTableProcedure.java,40,15,2757048.0
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,7,6,14109568.0
