file,uniq_changes,developers,age
core/common/src/main/java/alluxio/security/authentication/SimpleAuthenticationProvider.java,5,3,30075630.0
core/common/src/main/java/alluxio/security/authentication/PlainSaslServer.java,10,4,30075630.0
core/common/src/main/java/alluxio/job/Job.java,7,3,30075630.0
core/common/src/main/java/alluxio/thrift/BlockLocation.java,40,9,17475550.0
core/common/src/main/java/alluxio/exception/status/AlluxioStatusException.java,22,1,428036.0
core/common/src/main/java/alluxio/network/protocol/RPCBlockWriteRequest.java,8,4,30075630.0
core/common/src/main/java/alluxio/network/protocol/RPCProtoMessage.java,29,4,64225.0
core/common/src/main/java/alluxio/util/ShellUtils.java,14,5,874149.0
core/common/src/main/java/alluxio/network/protocol/databuffer/DataNettyBuffer.java,12,5,10975508.0
core/common/src/main/java/alluxio/security/group/provider/IdentityUserGroupsMapping.java,9,4,874149.0
core/common/src/main/java/alluxio/underfs/options/MkdirsOptions.java,11,3,8117598.0
core/common/src/main/java/alluxio/Configuration.java,90,11,152717.0
core/common/src/main/java/alluxio/security/login/LoginModuleConfigurationUtils.java,8,4,30075630.0
core/common/src/main/java/alluxio/underfs/ObjectUnderFileSystem.java,75,5,17011.0
core/common/src/main/java/alluxio/collections/ConcurrentHashSet.java,15,6,16572753.0
core/common/src/main/java/alluxio/exception/WorkerOutOfSpaceException.java,8,3,30075630.0
core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,56,10,1211017.0
core/common/src/main/java/alluxio/exception/status/ResourceExhaustedException.java,3,1,1303391.0
core/common/src/main/java/alluxio/exception/LineageDoesNotExistException.java,9,3,30075630.0
core/common/src/main/java/alluxio/thrift/JobConfInfo.java,40,9,17475550.0
core/common/src/main/java/alluxio/wire/MasterInfo.java,2,1,14004643.0
core/common/src/main/java/alluxio/collections/DirectedAcyclicGraphNode.java,8,6,1343787.0
core/common/src/main/java/alluxio/retry/ExponentialBackoffRetry.java,5,3,30075630.0
core/common/src/main/java/alluxio/security/authorization/ModeParser.java,6,1,7219937.0
core/common/src/main/java/alluxio/security/User.java,5,2,30075630.0
core/common/src/main/java/alluxio/wire/FileBlockInfo.java,15,5,2301423.0
core/common/src/main/java/alluxio/util/io/PathUtils.java,21,9,1626680.0
core/common/src/main/java/alluxio/thrift/TTtlAction.java,1,1,18611424.0
core/common/src/main/java/alluxio/thrift/WorkerInfo.java,40,9,17475550.0
core/common/src/main/java/alluxio/job/CommandLineJob.java,13,5,6552687.0
core/common/src/main/java/alluxio/wire/AlluxioMasterInfo.java,10,2,4382112.0
core/common/src/main/java/alluxio/exception/ExceptionMessage.java,87,21,12001.0
core/common/src/main/java/alluxio/resource/ResourcePool.java,18,5,428036.0
core/common/src/main/java/alluxio/thrift/FileSystemWorkerClientService.java,34,6,1466902.0
core/common/src/main/java/alluxio/thrift/Command.java,42,9,17475550.0
