name;suspiciousness_value
org.apache.pulsar.broker.service.persistent$PersistentSubscription#isCursorFromReplicatedSubscription(org.apache.bookkeeper.mledger.ManagedCursor):121;4.4516784306498176E-10
org.apache.pulsar.broker.service$ServerCnx#closeProducer(org.apache.pulsar.broker.service.Producer):1960;4.840520202111002E-12
org.apache.pulsar.broker.service.persistent$PersistentTopic#lambda$close$24(java.util.List,org.apache.pulsar.broker.service.Producer):1081;4.840520202111002E-12
org.apache.pulsar.broker.service$Producer#disconnect():564;4.840520202111002E-12
org.apache.pulsar.broker.service$Producer#lambda$disconnect$4():567;4.840520202111002E-12
org.apache.pulsar.broker.service$AbstractDispatcherSingleActiveConsumer#lambda$disconnectAllConsumers$2(boolean,org.apache.pulsar.broker.service.Consumer):232;4.840520202111002E-12
org.apache.pulsar.broker.namespace$ServiceUnitZkUtils#cleanupSingleNamespaceNode(org.apache.zookeeper.ZooKeeper,java.lang.String,java.lang.String):149;2.653754777677694E-12
org.apache.pulsar.broker.cache$ResourceQuotaCache$1#deserialize(java.lang.String,byte[]):84;8.73111137957162E-13
org.apache.pulsar.broker.service$AbstractTopic#lambda$isProducersExceeded$1():157;4.193105849334813E-15
org.apache.pulsar.broker.service.persistent$PersistentTopic#lambda$startReplProducers$7():560;4.193105849334813E-15
org.apache.pulsar.broker.service$ServerCnx#lambda$channelInactive$0(java.util.concurrent.CompletableFuture):235;3.0429584116485307E-15
org.apache.pulsar.broker.lookup$TopicLookupBase#getTopicName(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String):340;1.22571905853901E-15
org.apache.pulsar.broker.lookup.v1$TopicLookup#TopicLookup():49;1.22571905853901E-15
org.apache.pulsar.broker.lookup.v1$TopicLookup#lookupTopicAsync(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,javax.ws.rs.container.AsyncResponse):61;1.22571905853901E-15
org.apache.pulsar.broker.admin.v1$PersistentTopics#getPartitionedMetadata(java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean):216;6.952917057928518E-16
org.apache.pulsar.broker.admin$AdminResource#validateTopicName(java.lang.String,java.lang.String,java.lang.String,java.lang.String):409;5.292450324182841E-16
org.apache.pulsar.broker.admin.v1$PersistentTopics#PersistentTopics():66;5.292450324182841E-16
org.apache.pulsar.broker.service$ServerCnx#closeConsumer(org.apache.pulsar.broker.service.Consumer):1972;5.292450324182841E-16
org.apache.pulsar.broker.service$AbstractTopic#lambda$new$0():136;5.292450324182841E-16
